"Date Time","Open","High","Low","Close","Change","Volume","Open Interest","MACD","MACD-Signal","MACD-Histogram"
2006-10-09,578.5,594.2,573,592.7,15.900000000000091,30995,333090,-12.577564102564224,-0.2849715099714558,-12.292592592592769
2006-10-16,595.5,606,589,596.4,3.699999999999932,35032,331793,-15.357051282051316,-2.9366096866096236,-12.420441595441693
2006-10-23,595.5,602.5,576,601,4.600000000000023,37396,328144,-17.88269230769231,-5.476994301994245,-12.405698005698063
2006-10-30,602.6,631.3,600,629.2,28.200000000000045,56651,325075,-17.03012820512822,-7.829914529914479,-9.200213675213742
2006-11-06,628.7,638,614.5,630.1,0.8999999999999773,54154,339814,-13.187820512820508,-9.760754985754943,-3.427065527065565
2006-11-13,628.7,633.9,614.5,622.5,-7.600000000000023,48713,354810,-12.533333333333303,-11.45334757834755,-1.0799857549857528
2006-11-20,622.5,640.5,620.5,638.6,16.100000000000023,73157,356005,-11.310256410256443,-12.670156695156683,1.35990028490024
2006-11-27,646.8,655.5,639,650.6,12,84844,346082,-8.904487179487205,-13.261538461538471,4.357051282051266
2006-12-04,651.2,654.2,628.2,631,-19.600000000000023,52220,328739,-5.604487179487137,-12.709757834757852,7.105270655270715
2006-12-11,629.5,635.5,617.5,619.1,-11.899999999999977,42772,332571,-5.067948717948752,-11.875356125356133,6.80740740740738
2006-12-18,619.1,627.9,615.1,622.3,3.199999999999932,36636,338342,-4.878846153845984,-10.711111111111096,5.832264957265112
2006-12-25,625,639.1,624.7,638,15.700000000000045,33751,341767,-0.625,-8.793589743589727,8.168589743589727
2007-01-01,643,647.3,603,606.9,-31.100000000000023,101597,350064,1.6314102564102768,-6.720085470085451,8.351495726495727
2007-01-08,609.3,628.8,605,626.9,20,76156,346650,5.753846153846098,-4.6154558404558275,10.369301994301924
2007-01-15,626.9,637.4,620.6,636.4,9.5,80197,345872,8.080769230769192,-2.324999999999995,10.405769230769188
2007-01-22,635.8,654.8,632,650.7,14.300000000000068,123236,359283,9.760897435897391,0.016239316239319932,9.744658119658071
2007-01-29,651.9,667.2,646.6,651.5,0.7999999999999545,91345,354072,11.7173076923076,2.3075498575498536,9.409757834757746
2007-02-05,653.1,673.9,651.2,672.3,20.799999999999955,61935,367297,14.794230769230694,4.5740740740740575,10.220156695156636
2007-02-12,673.4,676.6,664.1,672.8,0.5,61480,388661,15.678846153846166,6.879273504273493,8.799572649572674
2007-02-19,673.2,691.9,659,686.7,13.900000000000091,87996,404486,16.537179487179515,9.258831908831882,7.278347578347633
2007-02-26,684.6,692.5,641.3,644.1,-42.60000000000002,116049,410831,17.18653846153859,11.237891737891724,5.948646723646865
2007-03-05,645.6,659.8,634.5,652,7.899999999999977,99415,385801,18.59358974358986,13.122578347578346,5.471011396011514
2007-03-12,650.9,656.5,637.6,653.9,1.8999999999999773,83146,377282,18.499999999999886,14.538817663817655,3.9611823361822314
2007-03-19,653.9,667.6,652.5,657.3,3.3999999999999773,80148,362388,17.727564102564088,15.610683760683754,2.116880341880334
2007-03-26,657.5,676.5,657.1,669,11.700000000000045,106637,353294,20.41025641025624,16.793945868945848,3.6163105413103906
2007-04-02,671.1,681.1,661.7,679.4,10.399999999999977,74452,354059,20.839102564102518,17.807478632478617,3.0316239316239013
2007-04-09,676.9,690.5,675.5,689.9,10.5,63753,364657,21.558974358974297,18.559116809116794,2.999857549857502
2007-04-16,690.6,698,682.5,695.8,5.899999999999977,70304,383407,21.494230769230967,19.205270655270663,2.2889601139603037
2007-04-23,696.2,697.7,673.8,681.8,-14,77295,398320,20.911538461538612,19.69131054131056,1.2202279202280515
2007-04-30,684.2,693.2,670,689.7,7.900000000000091,76347,399095,20.03461538461545,20.007763532763548,0.026851851851901642
2007-05-07,691,693.3,665.9,672.3,-17.40000000000009,95495,410368,18.36987179487187,19.98290598290599,-1.6130341880341206
2007-05-14,673,676.4,654.1,662,-10.299999999999955,102775,406033,14.792307692307872,19.57094017094021,-4.778632478632339
2007-05-21,662.5,665.9,651.5,655.3,-6.7000000000000455,109229,415849,15.083333333333485,19.277136752136812,-4.193803418803327
2007-05-28,661.3,677.5,657.7,676.9,21.600000000000023,136774,384898,16.14679487179501,18.803418803418896,-2.656623931623887
2007-06-04,676.9,679.5,647.8,650.3,-26.600000000000023,94238,394465,15.10448717948725,18.166239316239423,-3.0617521367521725
2007-06-11,653.3,659.5,647,658.7,8.400000000000091,64533,412514,13.69807692307711,17.2928062678064,-3.5947293447292914
2007-06-18,658.7,665.8,650.5,657,-1.7000000000000455,65220,409540,11.363461538461706,16.167165242165375,-4.803703703703668
2007-06-25,657.4,657.7,641.1,650.9,-6.100000000000023,77397,393408,8.49230769230769,14.787250712250827,-6.294943019943137
2007-07-02,651.6,661.3,646.7,654.8,3.8999999999999773,85466,378181,3.7250000000001364,12.975071225071348,-9.250071225071212
2007-07-09,657.6,671,655.3,667.3,12.5,94706,382281,-0.20384615384602967,10.911324786324915,-11.115170940170945
2007-07-16,667.3,687.6,663,684.7,17.40000000000009,91061,382360,-1.8198717948716876,9.065527065527185,-10.885398860398873
2007-07-23,684.7,688.4,652.8,672.3,-12.400000000000091,169637,382067,-4.100641025640925,6.933974358974473,-11.0346153846154
